source_id,name,source_class,institution_level,geography,languages,homepage_url,official_status,last_manual_check,notes,access_model
csa,Conseil supérieur de l'audiovisuel,regulator,communauté,Wallonie|Bruxelles,fr,https://www.csa.be/,official_public,2026-08-27,Régulation des médias audiovisuels et plateformes
wbe,Wallonie-Bruxelles Enseignement,public_body,communauté,Wallonie|Bruxelles,fr,https://www.wbe.be/,official_public,2026-08-27,Enseignement public organisé par la Fédération
adg,Arbeitsamt der Deutschsprachigen Gemeinschaft,public_body,communauté,Communauté germanophone,de,https://adg.be/,official_public,2026-08-27,Emploi formation et marché du travail germanophone
wsr_dg,Wirtschafts- und Sozialrat der Deutschsprachigen Gemeinschaft,consultative_body,communauté,Communauté germanophone,de,https://www.wsr-dg.be/,official_public,2026-08-27,Concertation socio-économique et analyses germanophones
ostbelgien_statistics,Ostbelgien Statistik,statistics,communauté,Communauté germanophone,de,https://ostbelgienstatistik.be/,official_public,2026-08-27,Statistiques et indicateurs de la Communauté germanophone
mr_party,Mouvement Réformateur,political_party,national,Belgique,fr,https://www.mr.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
ps_party,Parti Socialiste,political_party,national,Belgique,fr,https://www.ps.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
les_engages_party,Les Engagés,political_party,national,Belgique,fr,https://www.lesengages.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
ecolo_party,Ecolo,political_party,national,Belgique,fr,https://ecolo.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
ptb_pvda_party,PTB-PVDA,political_party,national,Belgique,fr|nl,https://www.ptb.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
nva_party,N-VA,political_party,national,Belgique,nl,https://www.n-va.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
vlaams_belang_party,Vlaams Belang,political_party,national,Belgique,nl,https://www.vlaamsbelang.org/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
vooruit_party,Vooruit,political_party,national,Belgique,nl,https://www.vooruit.org/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
cdv_party,CD&V,political_party,national,Belgique,nl,https://www.cdenv.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
anders_party,Anders.,political_party,national,Belgique,nl,https://www.anders.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
groen_party,Groen,political_party,national,Belgique,nl,https://www.groen.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
defi_party,DéFI,political_party,région,Bruxelles|Wallonie,fr,https://www.defi.be/,political_actor,2026-08-28,Producteur politique régional ajouté au-delà du socle fédéral
team_fouad_ahidar,Team Fouad Ahidar,political_party,région,Bruxelles,nl|fr,https://www.instagram.com/teamfouadahidar/,political_actor,2026-08-28,Page publique du mouvement représenté au Parlement flamand
prodg_party,ProDG,political_party,communauté,Communauté germanophone,de,https://prodg.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
csp_dg_party,CSP Ostbelgien,political_party,communauté,Communauté germanophone,de,https://www.csp-dg.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
vivant_dg_party,Vivant Ostbelgien,political_party,communauté,Communauté germanophone,de,https://vivant-ostbelgien.org/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
sp_dg_party,SP Ostbelgien,political_party,communauté,Communauté germanophone,de,https://spostbelgien.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
pff_dg_party,PFF Ostbelgien,political_party,communauté,Communauté germanophone,de,https://www.pff.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
ecolo_dg_party,Ecolo Ostbelgien,political_party,communauté,Communauté germanophone,de,https://ostbelgien.ecolo.be/,political_actor,2026-08-28,Publications du parti à considérer comme prises de position
cgslb,CGSLB-Syndicat libéral,social_partner,national,Belgique,fr|nl,https://www.cgslb.be/,social_partner,2026-08-28,Communiqués et positions syndicales
feb,Fédération des Entreprises de Belgique,social_partner,national,Belgique,fr|nl,https://www.vbo-feb.be/,social_partner,2026-08-28,Communiqués et positions patronales
voka,Voka,social_partner,région,Flandre|Bruxelles,nl,https://www.voka.be/,social_partner,2026-08-28,Positions du réseau patronal flamand
ucm,UCM,social_partner,région,Wallonie|Bruxelles,fr,https://www.ucm.be/,social_partner,2026-08-28,Positions des indépendants et PME francophones
unizo,UNIZO,social_partner,région,Flandre|Bruxelles,nl,https://www.unizo.be/,social_partner,2026-08-28,Positions des indépendants et PME néerlandophones
rwlp,Réseau wallon de lutte contre la pauvreté,civil_society,région,Wallonie,fr,https://rwlp.be/,civil_society,2026-08-28,Expérience de terrain et politiques de lutte contre la pauvreté
netwerk_tegen_armoede,Netwerk tegen Armoede,civil_society,région,Flandre|Bruxelles,nl,https://www.netwerktegenarmoede.be/,civil_society,2026-08-28,Expérience de terrain et politiques de lutte contre la pauvreté
ligue_droits_humains,Ligue des droits humains,civil_society,communauté,Wallonie|Bruxelles,fr,https://www.liguedh.be/,civil_society,2026-08-28,Droits fondamentaux justice et libertés publiques
liga_mensenrechten,Liga voor Mensenrechten,civil_society,communauté,Flandre|Bruxelles,nl,https://mensenrechten.be/,civil_society,2026-08-28,Droits fondamentaux justice et libertés publiques
amnesty_be,Amnesty International Belgique francophone,civil_society,communauté,Wallonie|Bruxelles,fr,https://www.amnesty.be/,civil_society,2026-08-28,Droits humains et campagnes ayant une portée belge
canopea,Canopea,civil_society,région,Wallonie|Bruxelles,fr,https://www.canopea.be/,civil_society,2026-08-28,Fédération environnementale francophone
bond_beter_leefmilieu,Bond Beter Leefmilieu,civil_society,région,Flandre|Bruxelles,nl,https://www.bondbeterleefmilieu.be/,civil_society,2026-08-28,Fédération environnementale néerlandophone
greenpeace_be,Greenpeace Belgique,civil_society,national,Belgique,fr|nl,https://www.greenpeace.org/belgium/,civil_society,2026-08-28,Campagnes environnementales ayant une portée belge
mutualities_christian,Alliance nationale des mutualités chrétiennes,health_insurer,national,Belgique,fr|nl|de,https://www.mc.be/,social_security_actor,2026-08-28,Union nationale reconnue par l'INAMI avec actualités MC et CM
mutualities_neutral,Union nationale des mutualités neutres,health_insurer,national,Belgique,fr|nl,https://www.unmn-lnz.be/fr,social_security_actor,2026-08-28,Union nationale reconnue par l'INAMI
mutualities_solidaris,Union nationale des mutualités socialistes Solidaris,health_insurer,national,Belgique,fr|nl,https://www.solidaris-wallonie.be/,social_security_actor,2026-08-28,Union nationale reconnue par l'INAMI
mutualities_liberal,Union nationale des Mutualités Libérales,health_insurer,national,Belgique,fr|nl,https://www.lm-ml.be/fr,social_security_actor,2026-08-28,Union nationale reconnue par l'INAMI
mutualities_free,Union nationale des Mutualités Libres,health_insurer,national,Belgique,fr|nl|de,https://www.mloz.be/fr,social_security_actor,2026-08-28,Union nationale reconnue par l'INAMI
caami,CAAMI-HZIV,health_insurer,national,Belgique,fr|nl|de,https://www.caami-hziv.fgov.be/fr,official_public,2026-08-28,Caisse publique auxiliaire d'assurance maladie-invalidité
om_mp,Ministère public,judiciary,fédéral,Belgique,fr|nl|de,https://www.om-mp.be/fr,official_public,2026-08-28,Actualités statistiques et publications du ministère public à filtrer contre les faits divers sans portée sociétale
college_courts,Collège des cours et tribunaux,judiciary,fédéral,Belgique,fr|nl,https://www.rechtbanken-tribunaux.be/fr/college,official_public,2026-08-28,Fonctionnement général gestion et rapports des cours et tribunaux
ccsp,Conseil central de surveillance pénitentiaire,independent_public_body,fédéral,Belgique,fr|nl,https://ccsp.belgium.be/,official_public,2026-08-28,Contrôle indépendant des prisons conditions de détention avis et rapports
firm_ifdh,Institut fédéral des droits humains,independent_public_body,fédéral,Belgique,fr|nl,https://institutfederaldroitshumains.be/fr,official_public,2026-08-28,Avis rapports et actualités sur les droits humains en Belgique
committee_p,Comité permanent de contrôle des services de police,independent_public_body,fédéral,Belgique,fr|nl,https://comitep.be/index.html,official_public,2026-08-28,Contrôle externe de la police enquêtes de contrôle rapports et communiqués
avocats_be,AVOCATS.BE,professional_body,communauté,Wallonie|Bruxelles|Communauté germanophone,fr|de,https://www.avocats.be/,professional_order,2026-08-28,Ordre des barreaux francophones et germanophone prises de position sur justice et État de droit
ovb,Orde van Vlaamse Balies,professional_body,communauté,Flandre|Bruxelles,nl,https://www.ordevanvlaamsebalies.be/,professional_order,2026-08-28,Ordre des barreaux flamands actualités professionnelles et prises de position sur la justice
igvm_iefh,Institut pour l'égalité des femmes et des hommes,independent_public_body,fédéral,Belgique,fr|nl,https://igvm-iefh.belgium.be/fr,official_public,2026-08-28,Organe interfédéral indépendant données recommandations et signalements sur les inégalités de genre
defenseur_enfants,Défenseur des droits de l'enfant,independent_public_body,communauté,Wallonie|Bruxelles,fr,https://www.defenseurdesenfants.be/,official_public,2026-08-28,Institution indépendante de la Fédération Wallonie-Bruxelles attentive aux droits et vécus des enfants
kinderrechtencommissariaat,Kinderrechtencommissariaat,independent_public_body,communauté,Flandre|Bruxelles,nl,https://www.kinderrechten.be/,official_public,2026-08-28,Institution du Parlement flamand enquêtes plaintes avis et signaux relatifs aux droits des enfants
cire,CIRÉ,civil_society,communauté,Wallonie|Bruxelles,fr,https://www.cire.be/,civil_society,2026-08-28,Coordination de terrain sur l'asile la migration l'accueil et les droits des personnes étrangères
vluchtelingenwerk,Vluchtelingenwerk Vlaanderen,civil_society,communauté,Flandre|Bruxelles,nl,https://vluchtelingenwerk.be/,civil_society,2026-08-28,Réseau de terrain et plaidoyer pour les personnes en fuite et réfugiées
rbdh,Rassemblement bruxellois pour le droit à l'habitat,civil_society,région,Bruxelles,fr|nl,https://rbdh-bbrow.be/,civil_society,2026-08-28,Regroupement bilingue d'associations de terrain pour un logement abordable et de qualité
rwdh,Rassemblement wallon pour le droit à l'habitat,civil_society,région,Wallonie,fr,https://rwdh.be/,civil_society,2026-08-28,Plateforme wallonne d'acteurs associatifs du logement et du droit à l'habitat
vlaams_huurdersplatform,Vlaams Huurdersplatform,civil_society,région,Flandre|Bruxelles,nl,https://huurdersplatform.be/,civil_society,2026-08-28,Plateforme flamande des organisations de locataires et du droit au logement
ligue_familles,Ligue des familles,civil_society,communauté,Wallonie|Bruxelles,fr,https://liguedesfamilles.be/,civil_society,2026-08-28,Analyses enquêtes et prises de position sur les politiques qui touchent les familles
gezinsbond,Gezinsbond,civil_society,communauté,Flandre|Bruxelles,nl,https://www.gezinsbond.be/,civil_society,2026-08-28,Organisation familiale flamande avec réseau local et prises de position publiques
cffb,Conseil des Femmes Francophones de Belgique,civil_society,communauté,Wallonie|Bruxelles,fr,https://www.cffb.be/,civil_society,2026-08-28,Coupole pluraliste d'organisations de femmes francophones et prises de position à recouper
vrouwenraad,Nederlandstalige Vrouwenraad,civil_society,communauté,Flandre|Bruxelles,nl,https://vrouwenraad.be/,civil_society,2026-08-28,Coupole d'organisations pour l'égalité et les droits des femmes
cawab,Collectif Accessibilité Wallonie Bruxelles,civil_society,interrégional,Wallonie|Bruxelles,fr,https://cawab.be/,civil_society,2026-08-28,Collectif d'associations produisant avis et retours de terrain sur l'accessibilité
grip,GRIP,civil_society,communauté,Flandre|Bruxelles,nl,https://www.gripvzw.be/,civil_society,2026-08-28,Organisation de défense des droits dirigée vers et par les personnes en situation de handicap
noozo,NOOZO,civil_society,communauté,Flandre|Bruxelles,nl,https://www.noozo.be/,civil_society,2026-08-28,Conseil flamand de participation des personnes en situation de handicap et avis issus de l'expérience vécue
le_soir,Le Soir,news_media,national,Belgique,fr,https://www.lesoir.be/,editorial_media,2026-08-28,Quotidien membre de La Presse.be; métadonnées publiques uniquement sans contournement,mixed_paywall
la_libre,La Libre Belgique,news_media,national,Belgique,fr,https://www.lalibre.be/,editorial_media,2026-08-28,Quotidien membre de La Presse.be; métadonnées publiques uniquement sans contournement,mixed_paywall
lavenir,L'Avenir,news_media,région,Wallonie,fr,https://www.lavenir.net/,editorial_media,2026-08-28,Quotidien régional membre de La Presse.be; métadonnées publiques uniquement sans contournement,mixed_paywall
sudinfo,Sudinfo,news_media,région,Wallonie|Bruxelles,fr,https://www.sudinfo.be/,editorial_media,2026-08-28,Réseau de quotidiens régionaux membre de La Presse.be; métadonnées publiques uniquement sans contournement,mixed_paywall
lecho,L'Echo,news_media,national,Belgique,fr,https://www.lecho.be/,editorial_media,2026-08-28,Quotidien économique membre de La Presse.be; métadonnées publiques uniquement sans contournement,mixed_paywall
dhnet,DH Les Sports+,news_media,national,Belgique,fr,https://www.dhnet.be/,editorial_media,2026-08-28,Quotidien membre de La Presse.be; métadonnées publiques uniquement sans contournement,mixed_paywall
grenzecho,GrenzEcho,news_media,communauté,Communauté germanophone,de,https://www.grenzecho.net/,editorial_media,2026-08-28,Quotidien germanophone membre de La Presse.be; métadonnées publiques uniquement sans contournement,mixed_paywall
de_morgen,De Morgen,news_media,national,Belgique,nl,https://www.demorgen.be/,editorial_media,2026-08-28,Quotidien recensé par Vlaamse Nieuwsmedia; métadonnées publiques uniquement sans contournement,mixed_paywall
hln,Het Laatste Nieuws,news_media,national,Belgique,nl,https://www.hln.be/,editorial_media,2026-08-28,Quotidien recensé par Vlaamse Nieuwsmedia; métadonnées publiques uniquement sans contournement,mixed_paywall
